id	name	fips	sector
4968	Brown Mackie College-Albuquerque	35	3
4969	Brown Mackie College-St Louis	29	3
4970	California University of Management and Sciences	6	2
4971	Ross Medical Education Center-Granger	18	6
4972	Pima Medical Institute-Houston	48	6
4973	Concorde Career College-Dallas	48	6
4974	Concorde Career Institute-Orlando	12	6
4975	Concorde Career College-San Antonio	48	6
4976	Ecotech Institute	8	6
4977	Johnson & Wales University-Online	44	2
4978	Everest College-Fort Worth South	48	5
4979	Geisinger-Lewistown Hospital School of Nursing	42	5
4980	Moreno Valley College	6	4
4981	Norco College	6	4
4982	Daymar College-Louisville	21	3
4983	Universal Technical Institute - Dallas Fort Worth	48	6
4984	Stratford School of Aviation Maintenance Technicians	9	4
4985	Brown Mackie College-San Antonio	48	3
4986	ICPR Junior College-Manati	72	6
4987	Allied American University	6	3
4988	American Sentinel University	8	3
4989	Tribeca Flashpoint College	17	3
4990	Hawaii Medical College	15	6
4991	Virginia College-Baton Rouge	22	6
4992	Remington College-Heathrow Campus	12	2
4993	Miller-Motte College-Jacksonville	37	6
4994	Miller-Motte Technical College-Augusta	13	6
4995	Miller-Motte Technical College-Conway	45	6
4996	Virginia College-Macon	13	6
4997	Virginia College-Spartanburg	45	3
4998	Aveda Institute-Portland	41	6
4999	Chamberlain College of Nursing-Virginia	51	3
5000	Stevens-Henager College	16	2
5001	Virginia College-Richmond	51	6
5002	Northwest Institute of Literary Arts	53	2
5003	American College for Medical Careers	12	3
5004	Mildred Elley-New York Campus	36	6
5005	National Paralegal College	4	3
5006	Carolina College of Biblical Studies	37	2
5007	Allstate Hairstyling & Barber College	39	6
5008	Oxford Graduate School	47	2
5009	Jung Tao School of Classical Chinese Medicine	37	2
5010	New York Film Academy	6	3
5011	The Collective School Of Music	36	6
5012	Institute of Medical Careers	42	6
5013	Georgia Christian University	13	2
5014	Flagler Technical Institute	12	4
5015	American Medical Sciences Center	6	6
5016	Jose Maria Vargas University	12	3
5017	D A Dorsey Technical College	12	4
5018	Keweenaw Bay Ojibwa Community College	26	4
5019	Shepherds Theological Seminary	37	2
5020	Grace College of Divinity	37	2
5021	American Trade School	29	6
5022	Paul Mitchell the School-Honolulu	15	6
5023	Bergin University of Canine Studies	6	2
5024	Aveda Institute-Boise	16	6
5025	Pima Medical Institute-Aurora	8	6
5026	Lindsey Institute of Cosmetology	21	6
5027	The Salon Professional Academy-Iowa City	19	6
5028	Simmons College of Kentucky	21	2
5029	Ashdown College of Health Sciences	6	6
5030	North American University	48	2
5031	Cinta Aveda Institute	6	6
5032	Mesivta Keser Torah	34	2
5033	First Class Cosmetology School	55	6
5034	Millennia Atlantic University	12	3
5035	The Salon Professional Academy-Kenosha	55	6
5036	Colorado Academy of Veterinary Technology	8	6
5037	Elite School of Cosmetology	39	6
5038	Paul Mitchell the School-Las Vegas	32	6
5039	Institute for Doctoral Studies in the Visual Arts	23	2
5040	Paul Mitchell The School-Spokane	53	6
5041	John Paul the Great Catholic University	6	2
5042	ITT Technical Institute-Durham	37	3
5043	ITT Technical Institute-Hanover	24	3
5044	University of Phoenix-Mississippi	28	3
5045	Independence University	49	2
5046	National American University-Tulsa	40	3
5047	National American University-Centennial	8	3
5048	National American University-Lee's Summit	29	3
5049	National American University-Colorado Springs South	8	3
5050	Globe University-Appleton	55	3
5051	Salter College-Chicopee	25	6
5052	Chamberlain College of Nursing-Missouri	29	3
5053	Chamberlain College of Nursing-Texas	48	3
5054	ITT Technical Institute-Oakland	6	3
5055	Carrington College-Pomona	6	6
5056	Broadview University-Boise	16	3
5057	Advanced Institute of Hair Design-Madison	55	6
5058	South University-Accelerated Graduate Programs	13	3
5059	South University-The Art Institute of Fort Worth	48	3
5060	South University-Novi	26	3
5061	Northwest College-Eugene	41	5
5062	Northwest College-Tualatin	41	5
5063	Harrison College-Morrisville	37	6
5064	Trend Setters' Academy of Beauty Culture-Louisville	21	6
5065	National University College-Caguas	72	3
5066	Dewey University-Hatillo	72	5
5067	Dewey University-Manati	72	2
5068	Allen School-Phoenix	4	6
5069	Oklahoma Technical College	40	5
5070	Midwest Technical Institute-Moline	17	6
5071	WellSpring School of Allied Health-Lawrence	20	6
5072	The Art Institute of Wisconsin	55	3
5073	Brown Mackie College-Birmingham	1	3
5074	Coast Career Institute	6	6
5075	ITT Technical Institute-Bradenton	12	3
5076	ITT Technical Institute-Phoenix West	4	3
5077	ITT Technical Institute-Brooklyn Center	27	3
5078	ITT Technical Institute-Orlando	12	3
5079	ITT Technical Institute-Waco	48	3
5080	ITT Technical Institute-Myrtle Beach	45	3
5081	Azusa Pacific University College	6	2
5082	Minneapolis Media Institute	27	3
5083	CollegeAmerica-Phoenix	4	2
5084	Stevens-Henager College	16	2
5085	All-State Career School-Allied Health Campus	42	6
5086	Aveda Institute-Des Moines	19	6
5087	Relay Graduate School of Education	36	2
5088	Brown Mackie College-Oklahoma City	40	3
5089	Miller-Motte Technical College-Macon	13	6
5090	Miller-Motte Technical College-Gulfport	28	6
5091	South University–Savannah Online	13	3
5092	Fortis College-Montgomery	1	6
5093	Rio Grande Bible Institute	48	2
5094	Miller-Motte Technical College-Roanoke	51	6
5095	Whitworth University-Adult Degree Programs	53	2
5096	The Santa Barbara and Ventura Colleges of Law at Santa Barbara	6	2
5097	The University of America	6	2
5098	Springfield College-School of Professional and Continuing Studies	25	2
5099	Sanford-Brown College-Brooklyn Center	27	3
5100	Virginia College-Savannah	13	3
5101	Virginia College-Columbus	13	6
5102	Catholic Distance University	54	2
5103	Panache Academy of Beauty	55	6
5104	Finger Lakes Health College of Nursing	36	5
5105	City College-Hollywood	12	5
5106	Rocky Mountain University of Health Professions	49	3
5107	Christie's Education	36	3
5108	Prince Institute-Great Lakes	17	6
5109	Stella and Charles Guttman Community College	36	4
5110	Bryan University	29	6
5111	Virginia College-Tulsa	40	3
5112	Criswell College	48	2
5113	Virginia College-Knoxville	47	3
5114	Academy of Couture Art	6	3
5115	Bryant & Stratton College-Akron	39	3
5116	American Medical Academy	12	6
5117	Tooele Applied Technology College	49	4
5118	Chamberlain College of Nursing-Georgia	13	3
5119	Chamberlain College of Nursing-Indiana	18	3
5120	Carrington College-Mesquite	48	6
5121	Universidad Internacional Iberoamericana	72	2
5122	Sessions College for Professional Design	4	6
5123	Virginia College-Shreveport Bossier City	22	6
5124	Career Point College -	48	6
5125	Golf Academy of America-Farmers Branch	48	6
5126	Miami Ad School-New York	36	6
5127	Dade Medical College-West Palm Beach	12	6
5128	Dade Medical College-Jacksonville	12	6
5129	Excel Learning Center	48	6
5130	Bais HaMedrash and Mesivta of Baltimore	24	2
5131	Salon Institute-Toledo Campus	39	6
5132	Yeshiva Gedolah Zichron Leyma	34	2
5133	Be'er Yaakov Talmudic Seminary	36	2
5134	Velvet Touch Academy of Cosmetology	16	6
5135	New Dimensions Beauty Academy Inc	8	6
5136	Paul Mitchell the School-Reno	32	6
5137	Boise Barber College	16	6
5138	Austin Kade Academy	16	6
5139	SAE Institute of Technology-Atlanta	13	6
5140	Academy di Firenze	16	6
5141	Colorado State University-Global Campus	8	1
5142	West Coast University-Dallas	48	3
5143	Stevens-Henager College	49	2
5144	National American University-Bellevue	31	3
5145	National American University-Burnsville	27	3
5146	National American University-Mesquite	48	3
5147	California College San Diego	6	2
5148	Columbia College	51	6
5149	ITT Technical Institute-Philadelphia	42	6
5150	ITT Technical Institute-Marlton	34	6
5151	ITT Technical Institute-Germantown	55	3
5152	ITT Technical Institute-Southfield	26	3
5153	ITT Technical Institute-West Palm Beach	12	3
5154	ITT Technical Institute-Salem	41	3
5155	ITT Technical Institute-Deerfield Beach	12	3
5156	ITT Technical Institute-Indianapolis East	18	3
5157	ITT Technical Institute-Douglasville	13	3
5158	ITT Technical Institute-Overland Park	20	3
5159	ITT Technical Institute-Springfield	17	3
5160	ITT Technical Institute-West Chester	39	3
5161	Pennsylvania State University-World Campus	42	1
5162	Medical Career Institute	34	6
5163	Montage Academy	8	6
5164	Kaplan University-Augusta Campus	23	3
5165	South University-Austin	48	3
5166	South University-Cleveland	39	3
5167	Bryant & Stratton College-Online	36	3
5168	Virginia College-Florence	45	6
5169	Elizabethtown College School of Continuing and Professional Studies	42	2
5170	Fortis College-Cutler Bay	12	3
5171	Ideal Beauty Academy	21	6
5172	Mercyhurst University-North East Campus	42	5
5173	Warner Pacific College Adult Degree Program	41	2
5174	Platt College-Riverside	6	3
5175	Savannah Law School	13	3
5176	American National University-Canton	39	6
5177	Shiloh University	19	2
5178	Vatterott College-Fairview Heights	17	6
5179	Ross Medical Education Center-Bowling Green	21	6
5180	Florida Institute of Technology-Online	12	2
5181	Rasmussen College-Kansas	20	3
5182	School of Missionary Aviation Technology	26	5
5183	Manthano Christian College	26	2
5184	California Miramar University	6	3
5185	Rocky Vista University	8	3
5186	Virginia College-Greensboro	37	3
5187	The College of Health Care Professions-Dallas	48	6
5188	The College of Health Care Professions-Fort Worth	48	6
5189	Gemini School of Visual Arts & Communication	48	3
5190	College of the Muscogee Nation	40	4
5191	Midwives College of Utah	49	2
5192	Future Generations Graduate School	54	2
5193	Grace Mission University	6	2
5194	Sotheby's Institute of Art-NY	36	3
5195	Radians College	11	6
5196	Shepherds College	55	5
5197	Mid-South Christian College	47	2
5198	Advanced Computing Institute	6	6
5199	Ultrasound Medical Institute	12	6
5200	Grace School of Theology	48	2
5201	Yeshiva Gedolah Kesser Torah	36	2
5202	Yeshiva Yesodei Hatorah	34	2
5203	Sanford Burnham Prebys Medical Discovery Institute	6	2
5204	ITT Technical Institute-Pensacola	12	3
5205	ITT Technical Institute-San Antonio East	48	3
5206	MedTech Institute-Orlando Campus	12	6
5207	South University-High Point	37	3
5208	Court Reporting Institute of St Louis	29	6
5209	L'Ecole Culinaire-Kansas City	29	6
5210	Vatterott College-ex'treme Institute by Nelly-St Louis	29	6
5211	College of Business and Technology-Miami Gardens	12	3
5212	Milan Institute of Cosmetology-Nampa	16	6
5213	Augusta University	13	1
5214	Middle Georgia State University	13	1
5215	Paul Mitchell the School-Denver	8	6
5216	Virginia Baptist College	51	2
5217	Aviation Institute of Maintenance-Las Vegas	32	6
5218	National American University-Austin South	48	3
5219	National American University-Lewisville	48	3
5220	National American University-Georgetown	48	3
5221	National American University-Richardson	48	3
5222	National American University-Rochester	27	3
5223	National American University-Weldon Spring	29	3
5224	National American University-Wichita West	20	3
5225	National American University-Indianapolis	18	3
5226	National American University-Tigard	41	3
5227	The Art Institute of St Louis	29	3
5228	DeVry College of New York	36	3
5229	DeVry University-Arizona	4	3
5230	DeVry University-California	6	3
5231	DeVry University-Colorado	8	3
5232	DeVry University-Florida	12	3
5233	DeVry University-Georgia	13	3
5234	DeVry University-Illinois	17	3
5235	DeVry University-Indiana	18	3
5236	DeVry University-Maryland	24	3
5237	DeVry University-Michigan	26	3
5238	DeVry University-Minnesota	27	3
5239	DeVry University-Missouri	29	3
5240	DeVry University-Nevada	32	3
5241	DeVry University-New Jersey	34	3
5242	DeVry University-North Carolina	37	3
5243	DeVry University-Ohio	39	3
5244	DeVry University-Oklahoma	40	3
5245	DeVry University-Oregon	41	3
5246	DeVry University-Pennsylvania	42	3
5247	DeVry University-Tennessee	47	3
5248	DeVry University-Texas	48	3
5249	DeVry University-Utah	49	3
5250	DeVry University-Virginia	51	3
5251	DeVry University-Washington	53	3
5252	DeVry University-Wisconsin	55	3
5253	University of North Georgia	13	1
5254	South Georgia State College	13	1
5255	Northeastern University Global Network	25	2
5256	Florida Polytechnic University	12	1
5257	Brown Mackie College-Dallas	48	3
5258	American Institute-Toms River	34	6
5259	Arizona College-Mesa	4	3
5260	American College of Healthcare	6	6
5261	Antioch College	39	2
5262	Texas A & M University-Central Texas	48	1
5263	Central Georgia Technical College	13	4
5264	Arizona State University-Skysong	4	1
5265	Louisiana Delta Community College	22	4
5266	Learnet Academy Inc	6	6
5267	Graduate School USA	11	5
5268	Virginia College-Lubbock	48	6
5269	Comanche Nation College	40	4
5270	California International Business University	6	2
5271	Universidad Ana G. Mendez-Virtual Campus	72	2
5272	New Horizons Medical Institute	13	6
5273	Azure College	12	6
5274	IGlobal University	51	3
5275	Standard Healthcare Services-College of Nursing	51	6
5276	LaBarberia Institute of Hair	39	6
5277	Alabama College of Osteopathic Medicine	1	2
5278	Morthland College	17	2
5279	Burnett International College	12	6
5280	Knox Theological Seminary	12	2
5281	Montessori Education Institute of the Pacific Northwest	53	2
5282	North-West College-Santa Ana	6	6
5283	North-West College-Long Beach	6	6
5284	University of Florida-Online	12	1
5285	University of Phoenix-Arizona	4	3
5286	University of Phoenix-Arkansas	5	3
5287	University of Phoenix-California	6	3
5288	University of Phoenix-Colorado	8	3
5289	University of Phoenix-Florida	12	3
5290	University of Phoenix-Georgia	13	3
5291	University of Phoenix-Louisiana	22	3
5292	University of Phoenix-Michigan	26	3
5293	University of Phoenix-Missouri	29	3
5294	University of Phoenix-Nevada	32	3
5295	University of Phoenix-North Carolina	37	3
5296	University of Phoenix-Oklahoma	40	3
5297	University of Phoenix-Tennessee	47	3
5298	University of Phoenix-Texas	48	3
5299	University of Phoenix-Virginia	51	3
5300	University of Phoenix-Pennsylvania	42	3
5301	Merrillville Beauty College-Flawless Barber Academy	39	6
5302	Centro de Estudios Multidisciplinarios-Mayaguez	72	3
5303	Minerva Schools at Keck Graduate Institute	6	2
5304	University of West Los Angeles	6	3
5305	Rabbinical College Ohr Yisroel	36	2
5306	University of North Texas at Dallas	48	1
5307	BridgeValley Community & Technical College	54	4
5308	Northwest College-Medford	41	6
5309	Virginia College-Fort Pierce	12	6
5310	Trine University-Arizona Regional Campus	4	2
5311	Georgia Military College	13	4
5312	SAE Institute of Technology-Chicago	17	6
5313	California College San Diego	6	2
5314	West Coast University-Miami	12	3
5315	National American University-Houston	48	3
5316	National American University-Harold D. Buckingham Graduate School	48	3
5317	Fred D. Learey Technical College	12	4
5318	High Tech High Graduate School of Education	6	2
5319	Dewey University-Mayaguez	72	5
5320	Coastal Pines Technical College	13	4
5321	International Sports Sciences Association	6	6
5322	University of Texas Health Science Center at Tyler	48	1
5323	California Intercontinental University	6	3
5324	Atlantis University	12	3
5325	Studio Incamminati	42	5
5326	Antioch University-Connected	39	2
5327	Bet Medrash Gadol Ateret Torah	36	2
5328	Yeshiva Gedola Ohr Yisrael	36	2
5329	Yeshiva Sholom Shachna	36	2
5330	Bethlehem College & Seminary	27	2
5331	Elmezzi Graduate School of Molecular Medicine	36	2
5332	Saint Gregory The Great Seminary	31	2
5333	Theatre of Arts	6	6
5334	Beth Medrash Meor Yitzchok	36	2
5335	American Institute of Pharmaceutical Technology	34	6
5336	San Ignacio College	12	3
5337	Valor Christian College	39	5
5338	Bethany Global University	27	2
5339	Bella Academy of Cosmetology	55	6
5340	Unilatina International College	12	3
5341	Center for Ultrasound Research & Education	36	6
5342	Saint Michael College of Allied Health	51	6
5343	Presidio Graduate School	6	2
5344	Wright Graduate University for the Realization of Human Potential	55	2
